FactKey,BusinessKey,DateKey,KPIKey,Value,Target,DataQualityFlag,Source_Note
5738,5,20251201,18,0.242,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5739,5,20251201,19,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5740,5,20251201,20,5.51,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5741,5,20251201,21,0.7993,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5742,5,20251201,22,82.1,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5743,5,20251201,23,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5744,5,20251201,24,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5745,5,20251201,25,10,8,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5746,5,20251201,26,16,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5747,5,20251201,27,23,20,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5748,5,20251201,28,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5749,5,20251201,29,4.88,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5750,5,20251201,30,3599720,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5751,5,20251201,31,4020980,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5752,5,20251201,32,4442240,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5753,5,20251201,33,4863500,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5754,5,20251201,34,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5755,5,20251201,35,76.45,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5756,5,20251201,36,79.11,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5757,5,20251201,37,81.77,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5758,5,20251201,38,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5759,5,20251201,39,87.09,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5760,5,20251201,40,89.74,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5761,5,20251201,41,92.4,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5762,5,20251201,42,95.06,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5763,5,20251201,43,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5764,5,20251201,44,73.88,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5765,5,20251201,45,76.53,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5766,5,20251201,46,79.19,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5767,5,20251201,47,23,20,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5768,5,20251201,48,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5769,5,20251201,49,87.17,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5770,5,20251201,50,89.82,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5771,5,20251201,51,92.48,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5772,5,20251201,52,95.14,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5773,5,20251201,53,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5774,5,20251201,54,73.96,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5775,5,20251201,55,11,9,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5776,6,20251201,1,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5777,6,20251201,2,10,8,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5778,6,20251201,3,16,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5779,6,20251201,4,22,19,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5780,6,20251201,5,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5781,6,20251201,6,35,30,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5782,6,20251201,7,41,35,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5783,6,20251201,8,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5784,6,20251201,9,3,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5785,6,20251201,10,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5786,6,20251201,11,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5787,6,20251201,12,10,8,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5788,6,20251201,13,67,57,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5789,6,20251201,14,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5790,6,20251201,15,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5791,6,20251201,16,0.0845,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5792,6,20251201,17,0.1759,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5793,6,20251201,18,0.3473,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5794,6,20251201,19,3,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5795,6,20251201,20,7.47,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5796,6,20251201,21,0.2049,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5797,6,20251201,22,15.7,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5798,6,20251201,23,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5799,6,20251201,24,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5800,6,20251201,25,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5801,6,20251201,26,35,30,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5802,6,20251201,27,41,35,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5803,6,20251201,28,48,41,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5804,6,20251201,29,6.84,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5805,6,20251201,30,4862660,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5806,6,20251201,31,1083920,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5807,6,20251201,32,1505180,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5808,6,20251201,33,1926440,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5809,6,20251201,34,23,20,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5810,6,20251201,35,84.42,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5811,6,20251201,36,87.08,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5812,6,20251201,37,89.74,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5813,6,20251201,38,48,41,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5814,6,20251201,39,95.06,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5815,6,20251201,40,97.71,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5816,6,20251201,41,73.87,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5817,6,20251201,42,76.53,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5818,6,20251201,43,17,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5819,6,20251201,44,81.84,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5820,6,20251201,45,84.5,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5821,6,20251201,46,87.16,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5822,6,20251201,47,42,36,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5823,6,20251201,48,48,41,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5824,6,20251201,49,95.13,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5825,6,20251201,50,97.79,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5826,6,20251201,51,73.95,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5827,6,20251201,52,76.61,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5828,6,20251201,53,17,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5829,6,20251201,54,81.92,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5830,6,20251201,55,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5831,7,20251201,1,22,19,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5832,7,20251201,2,28,24,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5833,7,20251201,3,35,30,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5834,7,20251201,4,41,35,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5835,7,20251201,5,47,40,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5836,7,20251201,6,53,45,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5837,7,20251201,7,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5838,7,20251201,8,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5839,7,20251201,9,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5840,7,20251201,10,16,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5841,7,20251201,11,22,19,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5842,7,20251201,12,29,25,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5843,7,20251201,13,121,103,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5844,7,20251201,14,3,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5845,7,20251201,15,47,40,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5846,7,20251201,16,0.1296,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5847,7,20251201,17,0.2421,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5848,7,20251201,18,0.1025,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5849,7,20251201,19,1,1,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5850,7,20251201,20,2.92,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5851,7,20251201,21,0.4605,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5852,7,20251201,22,44.2,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5853,7,20251201,23,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5854,7,20251201,24,3,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5855,7,20251201,25,48,41,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5856,7,20251201,26,54,46,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5857,7,20251201,27,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5858,7,20251201,28,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5859,7,20251201,29,2.29,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5860,7,20251201,30,1925600,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5861,7,20251201,31,2346860,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5862,7,20251201,32,2768120,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5863,7,20251201,33,3189380,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5864,7,20251201,34,41,35,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5865,7,20251201,35,92.39,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5866,7,20251201,36,95.05,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5867,7,20251201,37,97.71,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5868,7,20251201,38,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5869,7,20251201,39,76.52,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5870,7,20251201,40,79.18,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5871,7,20251201,41,81.84,96,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5872,7,20251201,42,84.5,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5873,7,20251201,43,35,30,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5874,7,20251201,44,89.81,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5875,7,20251201,45,92.47,92,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5876,7,20251201,46,95.13,98,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5877,7,20251201,47,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5878,7,20251201,48,5,4,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5879,7,20251201,49,76.6,95,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5880,7,20251201,50,79.26,94,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5881,7,20251201,51,81.92,93,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5882,7,20251201,52,84.58,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5883,7,20251201,53,36,31,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5884,7,20251201,54,89.89,97,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5885,7,20251201,55,48,41,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5886,8,20251201,1,41,35,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5887,8,20251201,2,47,40,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5888,8,20251201,3,53,45,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5889,8,20251201,4,60,51,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5890,8,20251201,5,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5891,8,20251201,6,10,8,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5892,8,20251201,7,16,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5893,8,20251201,8,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5894,8,20251201,9,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5895,8,20251201,10,35,30,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5896,8,20251201,11,41,35,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5897,8,20251201,12,47,40,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5898,8,20251201,13,175,149,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5899,8,20251201,14,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5900,8,20251201,15,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5901,8,20251201,16,0.0247,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5902,8,20251201,17,0.0883,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5903,8,20251201,18,0.2078,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5904,8,20251201,19,2,2,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5905,8,20251201,20,4.88,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5906,8,20251201,21,0.7161,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5907,8,20251201,22,72.8,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5908,8,20251201,23,0,0,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5909,8,20251201,24,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5910,8,20251201,25,4,3,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5911,8,20251201,26,10,8,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5912,8,20251201,27,17,14,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5913,8,20251201,28,23,20,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
5914,8,20251201,29,4.24,,"OK","Synthetic monthly dummy aligned to Converter_MIStoDB schema intent"
